id,name,release_date,genre
99729,Babysitting Mama,2010-11-05,Party
99648,Future Wars,2010-03-25,Strategy
99650,Dummy Never Fails,2010-04-23,Action
99650,Dummy Never Fails,2010-04-23,Puzzle
99681,Moto Racer 3,2001-12-07,Racing
99682,Moto Racer World Tour,2000-09-29,Racing
99683,Moto Racer Advance,2002-10-04,Racing
99588,NBA 07: Featuring the Life Vol. 2,2006-09-26,Sports
99590,Fortress Craft: Chapter 1 – Creation,2011-04-08,Adventure
99590,Fortress Craft: Chapter 1 – Creation,2011-04-08,Simulation
99631,House of Mice,2011-05-13,Action
99631,House of Mice,2011-05-13,Puzzle
99635,NPPL Championship Paintball 2009,2008-11-18,First Person Shooter
99542,Solipskier,2010-08-12,Action
99543,Illusia,2010-12-09,Action RPG
99543,Illusia,2010-12-09,Platformer
99560,Fluke HD,2011-01-26,Action
99560,Fluke HD,2011-01-26,Action Adventure
99560,Fluke HD,2011-01-26,Adventure
99560,Fluke HD,2011-01-26,Strategy
99563,Malice,2004-04-08,Action Adventure
99564,Fishing Fantasy: Buzzrod,2005-09-02,Action RPG
99565,Blade Dancer: Lineage of Light,2006-03-02,RPG
99580,Real World Golf,2005-08-26,Sports
99584,Ikaros HD,2011-03-03,Platformer
99586,3-Card Brigade Poker,2011-01-21,Classic Games
99586,3-Card Brigade Poker,2011-01-21,Strategy
99462,Spongebob's Truth or Square,2009-10-27,Action
99478,Speedball 2100,2000-09-29,Sports
99523,Eden - World Builder,2010-12-02,Sandbox
99523,Eden - World Builder,2010-12-02,Simulation
99526,Empire Earth: Gold Edition,2003-03-06,Real Time Strategy
99528,Super Ninja Boy,1991-12-28,Action RPG
99539,Heroes of Might and Magic V: Gold Edition,2007-11-08,Strategy
99541,Vampire Rush: The Adventures of Captain Greg,2011-04-28,Action
99541,Vampire Rush: The Adventures of Captain Greg,2011-04-28,Tower Defense
99287,Flying Hamster,2010-09-08,Scrolling
99287,Flying Hamster,2010-09-08,Shoot 'em Up
99288,Supermarket Mania,2009-02-25,Management
99289,Candy Train,2011-05-18,Puzzle
99289,Candy Train,2011-05-18,Strategy
99290,Unpleasant Horse,2011-04-27,Scrolling
99291,Hungry MonstR,2011-03-23,Arcade
99309,Armagetron Advanced,2004-07-01,Arcade
99309,Armagetron Advanced,2004-07-01,Racing
99380,Moshi Monsters,2009-11-24,Life Simulation
99380,Moshi Monsters,2009-11-24,Other
99912,Wizardry: Labyrinth of Lost Souls,2011-06-01,RPG
99928,Airforce Delta,1999-07-29,Flight Simulator
100249,Glory Wars,2010-09-13,Action Adventure
100249,Glory Wars,2010-09-13,RPG
100252,Midtown Madness 3,2003-06-27,Racing
100261,Off-Road Redneck Racing,2001-03-16,Arcade
100261,Off-Road Redneck Racing,2001-03-16,Racing
100264,Incoming Forces,2002-03-08,Action
100264,Incoming Forces,2002-03-08,Shooter
100272,Have a N.I.C.E. Day!,1997-11-30,Action
100272,Have a N.I.C.E. Day!,1997-11-30,Arcade
100272,Have a N.I.C.E. Day!,1997-11-30,Racing
100293,Playstation Network Collection - Puzzle Pack,2008-10-22,Puzzle
100297,Midway Arcade Treasures: Extended Play,2005-12-13,Arcade
100300,Spy Games: Elevator Mission,2007-11-16,Shooter
100300,Spy Games: Elevator Mission,2007-11-16,Stealth
100226,Strike Knight,2010-05-16,Sports
100227,Epic War TD,2010-11-16,Tower Defense
100228,Supremacy Wars,2010-11-10,Real Time Strategy
100236,Eternal Eyes,1999-12-02,Tactical RPG
100238,World War 2: Time of Wrath,2009-07-16,Strategy
100239,Pure Pinball 2.0 Redux,2005-02-04,Pinball
100242,Close Combat: Modern Tactics,2007-11-15,Real Time Strategy
100246,Charlie and the Chocolate Factory,2005-07-11,Adventure
100246,Charlie and the Chocolate Factory,2005-07-11,Arcade
100154,Companions,2011-05-26,RPG
100154,Companions,2011-05-26,Tactical RPG
100163,Shanghai II: Dragon's Eye,1991-11-02,Classic Games
100178,Naruto Shippuden: Shinobi Rumble,2010-04-22,Beat 'em Up
100188,Mondo Medicals,2007-09-13,Puzzle
100191,Mondo Agency,2007-12-23,Puzzle
100192,IL-2 Sturmovik: Cliffs of Dover,2011-03-25,Flight Simulator
100102,Spirit Fighter Spriggan,1991-07-12,Scrolling
100102,Spirit Fighter Spriggan,1991-07-12,Shoot 'em Up
100139,Bubble Bobble Double Shot,2007-03-23,Platformer
100081,Whip Rush,1990-05-26,Shoot 'em Up
100082,Arrow Flash,1990-12-20,Shoot 'em Up
100091,King Arthur's Gold,2011-05-06,Action
100091,King Arthur's Gold,2011-05-06,Platformer
100091,King Arthur's Gold,2011-05-06,Sandbox
100096,Downtown Special: Kunio-kun no Jidaigeki Dayo Zenin Shuugou!,1991-07-26,Beat 'em Up
100098,Warlords: Battlecry,2000-06-14,Real Time Strategy
100062,Tempo,1995-03-24,Platformer
100063,Tempo Jr.,1995-04-28,Platformer
100064,Super Tempo,1998-04-29,Platformer
100067,Airforce Delta Storm,2001-11-15,Flight Simulator
100067,Airforce Delta Storm,2001-11-15,Shoot 'em Up
100068,Airforce Delta Strike,2004-02-03,Flight Simulator
100068,Airforce Delta Strike,2004-02-03,Shoot 'em Up
100007,Neopets The Darkest Faerie,2005-11-16,Action Adventure
100008,Tim Burton's The Nightmare Before Christmas: Oogies Revenge,2005-10-10,Action Adventure
100022,Zombie Fields,2011-02-02,Action
100041,Dead to Rights: Reckoning,2005-06-28,Action
100043,Knockout Kings 2001,2000-10-01,Sports
99991,SpongeBob SquarePants: SuperSponge,2001-09-21,Platformer
99993,Pajama Sam 3: You are What You Eat from Your Head to Your Feet,2000-04-06,Adventure
99995,Disney's Lilo & Stitch,2002-06-14,Platformer
99996,Disney's Treasure Planet,2002-11-11,Action Adventure
99996,Disney's Treasure Planet,2002-11-11,Platformer
99997,The Quest Trio,2008-08-26,Puzzle
99998,Sneakers,2002-10-22,Stealth
100002,Disney's Stitch: Experiment 626,2002-06-19,Action
100003,Zoo Hospital,2007-10-23,Simulation
100006,Sesame Street Sports,2001-11-15,Sports
99953,Storage Inc,2009-08-24,Management
99953,Storage Inc,2009-08-24,Puzzle
99958,Protect Me Knight,2010-05-14,Action
99958,Protect Me Knight,2010-05-14,Beat 'em Up
99958,Protect Me Knight,2010-05-14,Strategy
99959,Zombie Sweeper,2011-02-25,Beat 'em Up
99963,Brain Spa,2007-09-25,Educational
99963,Brain Spa,2007-09-25,Puzzle
99967,Tom Clancy's Rainbow Six: Rogue Spear,2000-11-20,Shooter
99983,DEMINO,2010-09-30,Classic Games
99983,DEMINO,2010-09-30,Puzzle
99989,Dance Dance Revolution: Disney Mix,2000-11-30,Rhythm
99990,Backyard Soccer,2001-09-28,Sports
100303,Skeleton Warriors,1996-05-22,Platformer
100310,Van Helsing,2004-05-06,Action
100310,Van Helsing,2004-05-06,Adventure
100310,Van Helsing,2004-05-06,Shooter
100320,Spongebob Squarepants: Featuring Nicktoons: Globs of Doom,2008-10-20,Action
100331,MLB SlugFest 20-04,2003-03-16,Sports
100336,The Secret of Blue Water,1993-01-29,Puzzle
100344,Hyper Rails,2002-09-03,Simulation
100631,Knights of the Chalice,2009-08-10,Party
100631,Knights of the Chalice,2009-08-10,RPG
100644,Valkyrie no Bōken: Toki no Kagi Densetsu,1986-08-01,Action Adventure
100644,Valkyrie no Bōken: Toki no Kagi Densetsu,1986-08-01,RPG
100645,Tsuppari Ōzumō,1987-09-18,Sports
100646,Challenger (1985/NES),1985-10-15,Action
100646,Challenger (1985/NES),1985-10-15,Platformer
100650,Super Caesar's Palace,1993-08-08,Simulation
100614,Tobal No. 1,1996-09-30,Fighting
100618,In The Groove,2004-08-30,Rhythm
100592,Bureau - Agent Kendall,2011-03-16,Text Adventure
100593,Blaster and Amethyst,2010-05-16,Shooter
100541,Brickshooter Egypt,2006-06-06,Puzzle
100542,Mushihimesama Futari,2009-12-11,Shoot 'em Up
100580,A-Train 9,2010-02-11,Simulation
100581,Carnage Heart EXA,2010-10-28,Strategy
100585,A-Train DS,2009-04-23,Simulation
100587,Macross: Ace Frontier,2008-10-09,Action
100587,Macross: Ace Frontier,2008-10-09,Shooter
100588,Fortified Zone,1991-02-26,Run-and-gun
100589,Gomoku Narabe Renju,1983-08-27,Strategy
100590,Brave Story: New Traveler,2006-07-06,RPG
100591,Championship Manager Season 01/02,2001-10-12,Sports
100520,Johnny Platform's Biscuit Romp,2008-12-26,Platformer
100521,Kingdoms of Camelot,2009-11-02,Management
100522,Dino Cap,2010-05-29,Run-and-gun
100522,Dino Cap,2010-05-29,Scrolling
100523,Deathfall,2011-01-07,Arcade
100524,Misplaced,2011-03-04,Puzzle
100531,geoDefense Swarm,2009-08-14,Tower Defense
100532,geoSpark,2009-12-04,Arcade
100538,One Infinite Tunnel,2011-02-22,Arcade
100539,MultiPong,2010-06-10,Arcade
100540,Pixel City Skater,2011-05-17,Platformer
100492,Time 4 Cat,2008-12-31,Action
100497,Big Money!,2002-06-04,Action
100507,City of Wonder,2010-08-20,Management
100514,Ghosthunter,2003-12-03,Shooter
100515,Blood Fever,2011-03-23,Action
100515,Blood Fever,2011-03-23,Arcade
100516,McFarlane's Evil Prophecy,2004-06-16,Action Adventure
100517,Splatter Master,2005-09-02,Action
100518,Realm of the Dead,2006-11-24,Beat 'em Up
100479,Zombie Lane,2011-03-08,Action
100484,Trinity: Souls of Zill O'll,2010-11-25,Hack & Slash
100486,MLB Slugfest 2006,2006-06-05,Sports
100487,Slugfest 20-03,2002-08-26,Sports
100488,MLB Slugfest: Loaded,2004-06-23,Sports
100491,Bomboozle,2008-04-18,Puzzle
100414,Heiankyo Alien,1990-01-14,Maze
100414,Heiankyo Alien,1990-01-14,Puzzle
100439,Demolition Girl,2004-05-20,Action
100446,Legends of Wrestling,2001-12-03,Sports
100453,Daedalian Opus,1990-04-20,Puzzle
100475,Treasure Isle,2010-04-04,RPG
100476,Millionaire City,2010-08-30,Management
100361,Dualism,2010-11-23,Puzzle
100362,Doom's Knight,2011-01-01,First Person Shooter
100363,TowerMadness,2009-05-24,Tower Defense
100364,Alien Invaders (2009),2009-06-12,Shoot 'em Up
100365,Alien Invaders 2,2009-11-24,Shoot 'em Up
100366,Jump Pack,2011-05-06,Arcade
100370,Ash,2010-11-09,RPG
100372,Astro Fire,1994-04-29,Shoot 'em Up
100392,Air Hockey,2008-07-29,Sports
100664,Famicom Mukashi Banashi: Shin Onigashima – Zenpen,1987-09-04,Adventure
100665,Famicom Mukashi Banashi: Shin Onigashima – Kouhen,1987-09-30,Adventure
100788,Warpgate,2010-04-01,Adventure
100800,Alien Monster Bowling League,2009-10-20,Sports
100801,All Star Cheer Squad,2008-10-27,Rhythm
100802,All Star Cheer Squad (DS),2008-11-13,Adventure
100802,All Star Cheer Squad (DS),2008-11-13,Rhythm
100776,Pride and Prejudice and Zombies,2010-06-03,Beat 'em Up
100779,Zombie Dash,2009-11-02,Action Adventure
100780,Metal Slader Glory,1991-08-30,Adventure
100767,Evil Dead - The Game,2011-06-07,Platformer
100767,Evil Dead - The Game,2011-06-07,Shooter
100768,Storm in a Teacup,2011-05-19,Platformer
100768,Storm in a Teacup,2011-05-19,Puzzle
100769,Feed Me Oil,2011-06-02,Action
100769,Feed Me Oil,2011-06-02,Puzzle
100770,Bumpy Road,2011-05-19,Platformer
100771,Downtown Nekketsu Kōshinkyoku: Soreyuke Daiundōkai,1990-10-12,Sports
100772,Velocispider,2011-06-01,Action
100772,Velocispider,2011-06-01,Shoot 'em Up
100773,Popstar Physics: Save Toshi 2,2011-05-31,Action
100773,Popstar Physics: Save Toshi 2,2011-05-31,Puzzle
100774,Parachute Ninja,2010-02-02,Action
100748,Ganbare Goemon! Karakuri Dōchū,1986-07-30,Action Adventure
100748,Ganbare Goemon! Karakuri Dōchū,1986-07-30,RPG
100762,KENKEN: Train Your Brain,2009-06-09,Puzzle
100728,Tagoria,2008-05-23,Action
100728,Tagoria,2008-05-23,RPG
100728,Tagoria,2008-05-23,Text Adventure
100729,A.I. War,2009-12-10,Action
100729,A.I. War,2009-12-10,RPG
100731,"Wheel of Fortune, 2nd Edition",2000-09-12,Puzzle
100742,Pajama Sam 2: Thunder and Lightning Aren't so Frightening,1998-06-03,Adventure
100743,Pajama Sam 4: Life is Rough When You Lose Your Stuff!,2003-09-01,Adventure
100745,Pajama Sam 2 Pack,2001-10-02,Adventure
100746,Hanjuku Hero,1988-12-02,Real Time Strategy
100716,AFL,2011-05-19,Sports
100720,Alan Hansen's Sports Challenge,2007-10-26,Party
100720,Alan Hansen's Sports Challenge,2007-10-26,Trivia
100725,Resident Evil 4 Mobile Edition,2009-07-12,Shooter
100727,Holy-War,2006-11-22,Action
100727,Holy-War,2006-11-22,RPG
100727,Holy-War,2006-11-22,Text Adventure
100707,Academy Of Champions: Soccer,2009-09-03,Sports
100710,Active Life: Explorer,2010-10-19,Adventure
100710,Active Life: Explorer,2010-10-19,Fitness
100692,Esper Dream,1987-02-20,Action Adventure
100692,Esper Dream,1987-02-20,RPG
100693,Famicom Tantei Club: Kieta Koukeisha (Zenpen),1988-04-27,Adventure
100695,Famicom Tantei Club: Kieta Koukeisha (Kouhen),1988-06-14,Adventure
100697,Famicom Tantei Club: Kieta Kōkeisha,2004-08-10,Adventure
100698,Transformers: Dark of the Moon,2011-06-14,Action
100698,Transformers: Dark of the Moon,2011-06-14,Shooter
100699,Transformers: Dark of the Moon (Wii/DS/3DS),2011-06-14,Action
100699,Transformers: Dark of the Moon (Wii/DS/3DS),2011-06-14,Shooter
100685,Green Lantern: Rise of the Manhunters,2011-06-07,Action
100685,Green Lantern: Rise of the Manhunters,2011-06-07,Action Adventure
100686,Green Lantern: Rise of the Manhunters (Wii/DS/3DS),2011-06-07,Action
100686,Green Lantern: Rise of the Manhunters (Wii/DS/3DS),2011-06-07,Action Adventure
100688,Famicom Mukashi Banashi: Shin Onigashima Zenkouhen,2004-08-10,Adventure
100805,All Star Cheer Squad 2,2009-10-27,Rhythm
100806,All Star Karate,2010-04-20,Fighting
100807,Alone in the Dark (2008) (Wii/PS2),2008-06-20,Action Adventure
100809,The Petty Murder of a Fragile Heart,1987-04-27,Adventure
100811,Star Luster,1985-12-06,Action
100811,Star Luster,1985-12-06,Flight Simulator
100813,Alvin and the Chipmunks: The Squeakquel,2009-12-01,Rhythm
100814,The Amazing Race,2010-11-02,Adventure
100815,Joy Mech Fight,1993-05-21,Fighting
100816,America's Next Top Model,2010-06-01,Adventure
100816,America's Next Top Model,2010-06-01,RPG
100907,City of Secrets,2011-03-23,Adventure
100907,City of Secrets,2011-03-23,Puzzle
100908,Connect6,2011-04-06,Strategy
100909,Fish Galaxy,2011-06-13,Arcade
100909,Fish Galaxy,2011-06-13,Puzzle
100910,Pig Pop,2011-06-02,Arcade
100911,DropZap,2009-11-13,Puzzle
100912,DropZap 2,2010-10-23,Puzzle
100916,Guardian Rock,2010-03-01,Puzzle
100890,The Plateau,2008-12-05,Puzzle
100891,Chromanoids,2011-05-11,Arcade
100891,Chromanoids,2011-05-11,Shoot 'em Up
100892,Marvel KAPOW!,2011-06-08,Arcade
100893,MLB 2004,2003-04-30,Sports
100895,MLB 2005,2004-03-04,Sports
100897,MLB 2006,2005-03-08,Sports
100903,Doodle Diver,2011-03-15,Arcade
100904,Biglie,2011-05-31,Racing
100905,Medieval,2009-07-11,Tower Defense
100906,Doctor Who: The Mazes of Time,2010-12-15,Puzzle
100875,Super 7,2011-03-11,Puzzle
100876,Last Defender,2010-11-24,Scrolling
100876,Last Defender,2010-11-24,Shooter
100878,Sneezies Easter Edition,2011-03-29,Puzzle
100886,Ant Move,2010-09-22,Arcade
100887,World Cup Table Tennis,2009-04-05,Sports
100888,X-Baseball,2011-06-06,Arcade
100888,X-Baseball,2011-06-06,Sports
100889,Chule Wants a Cookie,2011-04-22,Puzzle
100861,MLB 2000,1999-02-28,Sports
100862,MLB 2002,2001-05-07,Sports
100863,MLB 2003,2002-06-17,Sports
100858,MLB 2001,2000-02-29,Sports
100859,MLB 98,1997-11-17,Sports
100860,MLB 99,1998-03-31,Sports
100844,Breakdown,2004-01-29,Fighting
100844,Breakdown,2004-01-29,First Person Shooter
100844,Breakdown,2004-01-29,Shooter
100837,GeoSpin,2011-01-10,Arcade
100837,GeoSpin,2011-01-10,Puzzle
100838,Light Linker,2011-04-26,Strategy
100839,Office Rush HD,2010-11-08,Platformer
100839,Office Rush HD,2010-11-08,Puzzle
100828,AMF Bowling Pinbusters!,2007-11-20,Sports
100932,Knight's Apprentice: Memorick's adventures,2004-06-09,Action Adventure
100948,AMF Bowling Pinbusters! (DS),2008-07-07,Sports
100949,AMF Bowling World Lanes,2008-11-25,Sports
100950,Animal Kingdom: Wildlife Expedition,2009-09-22,Simulation
100951,Animal Planet: Vet Life,2009-09-22,Simulation
101065,Flick Golf Extreme!,2011-06-15,Sports
101066,Mower Ride,2011-06-15,Action
101067,iQuarterback 2,2011-05-18,Sports
101069,Balloon Pop,2007-10-23,Puzzle
101070,Balls of Fury,2007-09-27,Sports
101071,Super Photon Racing,2010-03-26,Racing
101072,Cell Splat,2009-09-16,Arcade
101073,Traffic Trouble,2009-07-02,Puzzle
101074,Carnivores: Ice Age,2011-02-08,Shooter
101075,Aqueduct,2010-06-28,Puzzle
101047,Bakugan Battle Brawlers,2009-10-20,Action
101047,Bakugan Battle Brawlers,2009-10-20,Strategy
101049,Run Run Dash!,2011-06-01,Platformer
101050,Bakugan Battle Brawlers (DS),2009-10-20,Action
101050,Bakugan Battle Brawlers (DS),2009-10-20,Strategy
101052,Legendary Wars,2011-01-27,Action RPG
101052,Legendary Wars,2011-01-27,Real Time Strategy
101053,Gex: Enter the Gecko (GBC version),1998-12-01,Platformer
101054,Victory March,2010-12-17,Run-and-gun
101055,Rip Off,2011-05-31,Arcade
101057,Monster Rush,2011-05-04,Action
101058,Akuji the Heartless,1998-12-31,Action Adventure
101062,Space Inversion,2010-08-18,Shoot 'em Up
101035,Worms: A Space Oddity,2008-03-17,Action
101035,Worms: A Space Oddity,2008-03-17,Strategy
101036,Backyard Football '10,2009-10-20,Sports
101037,Bullet Boy,2011-04-26,Shoot 'em Up
101038,Mooniz,2011-05-04,Puzzle
101039,Par Out Golf,2011-04-20,Sports
101040,Zombie Shock,2010-05-25,Run-and-gun
101043,RADiODDiTY,2011-05-01,Arcade
101044,Wing Island,2006-12-02,Flight Simulator
101046,Shape Shift,2011-06-06,Arcade
101046,Shape Shift,2011-06-06,Puzzle
101022,Army Men: Soldiers of Misfortune,2008-10-10,Action
101022,Army Men: Soldiers of Misfortune,2008-10-10,Shooter
101025,Army Rescue,2009-10-20,Action
101025,Army Rescue,2009-10-20,Puzzle
101025,Army Rescue,2009-10-20,Shooter
101027,Around the World in 50 Games,2010-10-14,Action
101028,Hanging With Friends,2011-06-09,Classic Games
101028,Hanging With Friends,2011-06-09,Puzzle
101029,Astro Boy: The Video Game,2009-10-08,Action
101029,Astro Boy: The Video Game,2009-10-08,Platformer
101030,Astro Boy: The Video Game (DS),2009-10-20,Action
101030,Astro Boy: The Video Game (DS),2009-10-20,Platformer
101031,ATV Quad Kings,2009-08-04,Racing
101032,ATV Quad Kings (DS),2010-03-02,Racing
101033,Backyard Football 2008,2007-10-16,Arcade
101033,Backyard Football 2008,2007-10-16,Sports
101034,Backyard Football '09,2008-10-21,Sports
100999,NBA Live 09,2008-10-07,Sports
101000,Beyblade: Let it Rip!,2002-12-05,Action
101003,Dora the Explorer: Animal Adventures,2003-07-15,Adventure
101003,Dora the Explorer: Animal Adventures,2003-07-15,Educational
101005,Wagan Land,1989-02-09,Platformer
101006,Kanshaku tamanage Kantarō no Tōkaidō Gojūsan-tsugi,1986-07-03,Action Adventure
101006,Kanshaku tamanage Kantarō no Tōkaidō Gojūsan-tsugi,1986-07-03,Scrolling
101011,Front Office Football 2007,2006-10-27,Simulation
101011,Front Office Football 2007,2006-10-27,Sports
101012,Front Office Football: The College Years,2001-07-08,Simulation
101012,Front Office Football: The College Years,2001-07-08,Sports
101016,Are You Smarter Than a 5th Grader? Game Time,2009-10-26,Trivia
101018,Are You Smarter Than a 5th Grader? Make the Grade,2008-10-20,Trivia
100998,NCAA March Madness 98,1998-02-25,Sports
100978,Are You Smarter Than A 5th Grader? Back to School,2010-11-02,Trivia
100967,Arctic Tale,2007-10-10,Adventure
100971,Pirates of the Caribbean: Dead Man's Chest,2006-07-07,Action
100971,Pirates of the Caribbean: Dead Man's Chest,2006-07-07,Adventure
100954,Volguard II,1985-12-07,Shoot 'em Up
100955,The Ant Bully,2006-07-24,Action Adventure
100955,The Ant Bully,2006-07-24,Platformer
100956,The Ant Bully (GBA),2006-07-24,Action Adventure
100960,Tantei Jingūji Saburō: Yokohama-kō Renzoku Satsujin Jiken,1988-02-26,Adventure
100961,Arcade Shooting Gallery,2009-11-10,Light Gun Shooter
100962,Road Rash 64,1999-08-31,Racing
100963,Arcade Zone,2009-09-08,Arcade
100963,Arcade Zone,2009-09-08,Party
101076,Dune Rider,2011-06-01,Racing
101078,Racing Coins,2011-03-29,Puzzle
101079,GI Joyride,2009-03-11,Racing
101085,Barbie and the 3 Musketeers,2009-10-27,Adventure
101087,Barbie Horse Adventures: Riding Camp,2008-10-21,Sports
101088,Barbie as the Island Princess,2007-10-30,Party
101090,Barbie as the Island Princess (GBA/DS),2007-10-30,Party
101092,Barnyard,2006-08-01,Action Adventure
101093,Barnyard (GBA),2006-08-01,Action Adventure
101094,Baseball Blast!,2009-09-29,Sports
101198,Big League Sports: Summer,2009-06-15,Sports
101207,Bionicle Heroes,2006-11-14,Action Adventure
101215,Bionicle Heroes (GBA),2006-11-14,Action Adventure
101215,Bionicle Heroes (GBA),2006-11-14,Shooter
101185,Big Catch Bass Fishing 2,2010-02-12,Sports
101192,Big League Sports,2008-11-11,Sports
101172,Bermuda Triangle: Saving the Coral,2009-11-17,Puzzle
101173,American McGee's Grimm: Episode 11 – King Midas,2008-11-13,Action Adventure
101173,American McGee's Grimm: Episode 11 – King Midas,2008-11-13,Arcade
101173,American McGee's Grimm: Episode 11 – King Midas,2008-11-13,Platformer
101179,Beyblade: Metal Fusion – Battle Fortress,2010-11-09,Action
101180,Horrible Histories: Ruthless Romans,2010-03-14,Educational
101180,Horrible Histories: Ruthless Romans,2010-03-14,Party
101148,American McGee's Grimm: Episode 10 – The Singing Bone,2008-11-06,Action Adventure
101148,American McGee's Grimm: Episode 10 – The Singing Bone,2008-11-06,Arcade
